"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 01- 17","4,771.25","4,799.75","4,800.75","4,746.25","","-0.57%"
"2024- 01- 16","4,798.50","4,812.00","4,823.00","4,779.50","0.00K","-0.37%"
"2024- 01- 12","4,816.50","4,811.25","4,836.50","4,791.50","0.00K","0.02%"
"2024- 01- 11","4,815.50","4,820.50","4,838.00","4,772.75","0.12K","-0.10%"
"2024- 01- 10","4,820.25","4,790.75","4,828.50","4,786.00","0.03K","0.57%"
"2024- 01- 09","4,792.75","4,797.75","4,804.00","4,767.50","","-0.18%"
"2024- 01- 08","4,801.25","4,735.75","4,803.25","4,715.25","0.00K","1.40%"
"2024- 01- 05","4,734.75","4,732.75","4,760.25","4,702.00","0.00K","0.11%"
"2024- 01- 04","4,729.50","4,750.00","4,766.50","4,727.00","","-0.36%"
"2024- 01- 03","4,746.50","4,790.75","4,790.75","4,741.00","","-0.85%"
"2024- 01- 02","4,787.25","4,818.00","4,828.00","4,765.50","0.00K","-0.68%"
"2023- 12- 29","4,820.00","4,834.75","4,841.00","4,796.75","","-0.25%"
"2023- 12- 28","4,832.25","4,834.50","4,841.50","4,828.00","","-0.03%"
"2023- 12- 27","4,833.50","4,827.75","4,836.50","4,816.50","0.01K","0.18%"
"2023- 12- 26","4,825.00","4,800.25","4,834.50","4,800.25","","0.41%"
"2023- 12- 22","4,805.25","4,795.75","4,821.75","4,784.75","","0.18%"
"2023- 12- 21","4,796.75","4,751.00","4,798.25","4,751.00","0.03K","0.99%"
"2023- 12- 20","4,749.75","4,818.50","4,830.75","4,743.25","0.17K","-1.46%"
"2023- 12- 19","4,820.25","4,790.50","4,821.50","4,787.75","0.06K","0.57%"
"2023- 12- 18","4,793.00","4,770.50","4,802.25","4,769.50","0.03K","2.10%"
"2023- 12- 15","4,694.27","4,716.00","4,736.50","4,708.50","0.04K","-0.58%"
"2023- 12- 14","4,721.75","4,708.00","4,739.25","4,694.25","","0.29%"
"2023- 12- 13","4,708.25","4,649.00","4,711.75","4,645.00","0.00K","1.35%"
"2023- 12- 12","4,645.75","4,625.00","4,649.75","4,610.50","0.01K","0.43%"
"2023- 12- 11","4,626.00","4,607.75","4,627.25","4,599.50","0.00K","0.40%"
"2023- 12- 08","4,607.50","4,586.50","4,613.75","4,561.75","0.04K","0.39%"
"2023- 12- 07","4,589.50","4,556.00","4,596.00","4,548.75","0.03K","0.74%"
"2023- 12- 06","4,556.00","4,573.25","4,598.50","4,552.00","0.01K","-0.42%"
"2023- 12- 05","4,575.00","4,573.00","4,585.50","4,555.50","0.03K","-0.03%"
"2023- 12- 04","4,576.50","4,603.25","4,604.50","4,553.50","0.09K","-0.53%"
"2023- 12- 01","4,600.75","4,571.75","4,607.75","4,562.50","0.27K","0.52%"
"2023- 11- 30","4,576.75","4,562.25","4,579.50","4,544.75","0.08K","0.38%"
"2023- 11- 29","4,559.25","4,564.00","4,597.00","4,555.50","0.09K","-0.08%"
"2023- 11- 28","4,563.00","4,561.50","4,577.25","4,547.00","1.44M","0.04%"
"2023- 11- 27","4,561.00","4,568.50","4,570.00","4,552.00","1.12M","-0.16%"
"2023- 11- 24","4,568.25","4,564.00","4,574.00","4,562.00","572.70K","0.02%"
"2023- 11- 22","4,567.25","4,547.75","4,580.50","4,543.00","0.03K","0.35%"
"2023- 11- 21","4,551.25","4,561.75","4,567.00","4,536.75","0.07K","-0.24%"
"2023- 11- 20","4,562.25","4,526.75","4,571.00","4,520.00","0.01K","0.77%"
"2023- 11- 17","4,527.50","4,527.75","4,539.50","4,512.75","1.33M","0.09%"
"2023- 11- 16","4,523.25","4,514.25","4,529.50","4,501.75","0.03K","0.09%"
"2023- 11- 15","4,519.25","4,515.50","4,541.25","4,510.75","0.21K","0.18%"
"2023- 11- 14","4,511.00","4,427.25","4,524.25","4,420.25","0.50K","1.94%"
"2023- 11- 13","4,425.25","4,425.75","4,436.75","4,407.25","0.10K","-0.12%"
"2023- 11- 10","4,430.50","4,364.50","4,435.50","4,354.25","0.03K","1.56%"
"2023- 11- 09","4,362.25","4,393.25","4,413.00","4,357.75","0.00K","-0.85%"
"2023- 11- 08","4,399.50","4,397.50","4,407.75","4,375.00","0.07K","0.08%"
"2023- 11- 07","4,396.00","4,380.00","4,403.25","4,366.00","0.17K","0.27%"
"2023- 11- 06","4,384.25","4,379.25","4,389.50","4,364.25","0.09K","0.19%"
"2023- 11- 03","4,376.00","4,327.50","4,391.75","4,325.50","0.12K","0.93%"
"2023- 11- 02","4,335.75","4,258.50","4,339.75","4,257.75","0.07K","1.87%"
"2023- 11- 01","4,256.00","4,205.00","4,264.75","4,191.25","0.36K","1.04%"
"2023- 10- 31","4,212.25","4,184.25","4,215.00","4,166.75","0.15K","0.63%"
"2023- 10- 30","4,185.75","4,148.00","4,197.50","4,143.50","0.06K","1.16%"
"2023- 10- 27","4,137.75","4,167.00","4,185.00","4,122.25","0.24K","-0.45%"
"2023- 10- 26","4,156.50","4,202.00","4,205.00","4,146.25","0.09K","-1.26%"
"2023- 10- 25","4,209.75","4,269.50","4,273.50","4,203.75","0.02K","-1.44%"
"2023- 10- 24","4,271.25","4,250.25","4,290.50","4,242.00","0.06K","0.70%"
"2023- 10- 23","4,241.75","4,256.25","4,280.75","4,213.25","0.08K","-0.16%"
"2023- 10- 20","4,248.50","4,295.00","4,304.25","4,243.50","0.17K","-1.27%"
"2023- 10- 19","4,303.00","4,346.50","4,366.50","4,292.75","0.02K","-0.90%"
"2023- 10- 18","4,342.25","4,398.00","4,399.25","4,330.75","0.02K","-1.35%"
"2023- 10- 17","4,401.75","4,406.25","4,423.25","4,365.75","0.34K","0.02%"
"2023- 10- 16","4,401.00","4,356.75","4,414.25","4,354.50","0.11K","1.00%"
"2023- 10- 13","4,357.25","4,380.75","4,407.75","4,340.75","2.16M","-0.53%"
"2023- 10- 12","4,380.50","4,417.75","4,430.50","4,355.50","1.88M","-0.66%"
"2023- 10- 11","4,409.75","4,392.00","4,419.75","4,377.25","1.49M","0.42%"
"2023- 10- 10","4,391.50","4,368.75","4,419.00","4,366.25","1.61M","0.52%"
"2023- 10- 09","4,368.75","4,315.00","4,375.75","4,299.50","1.49M","0.63%"
"2023- 10- 06","4,341.50","4,287.50","4,358.50","4,242.25","2.22M","1.18%"
"2023- 10- 05","4,290.75","4,291.50","4,302.00","4,258.00","0.19K","-0.16%"
"2023- 10- 04","4,297.75","4,262.75","4,304.00","4,235.50","2.17M","0.77%"
"2023- 10- 03","4,264.75","4,326.00","4,335.75","4,251.25","0.11K","-1.38%"
"2023- 10- 02","4,324.25","4,349.00","4,355.50","4,295.50","1.95M","-0.03%"
"2023- 09- 29","4,325.50","4,342.00","4,371.25","4,311.00","2.11M","-0.28%"
"2023- 09- 28","4,337.50","4,323.25","4,355.75","4,301.00","2.01M","0.56%"
"2023- 09- 27","4,313.50","4,320.25","4,336.50","4,277.00","0.00K","-0.03%"
"2023- 09- 26","4,314.75","4,382.00","4,382.00","4,305.50","1.76M","-1.46%"
"2023- 09- 25","4,378.75","4,365.00","4,383.50","4,338.25","1.56M","0.41%"
"2023- 09- 22","4,361.00","4,370.25","4,399.00","4,357.25","1.74M","-0.25%"
"2023- 09- 21","4,372.00","4,445.00","4,447.00","4,366.50","2.00M","-1.69%"
"2023- 09- 20","4,447.00","4,491.25","4,508.00","4,443.25","1.48M","-0.96%"
"2023- 09- 19","4,490.00","4,503.25","4,509.50","4,462.25","1.42M","-0.26%"
"2023- 09- 18","4,501.50","4,499.50","4,514.50","4,487.00","1.16M","0.22%"
"2023- 09- 15","4,491.72","4,508.00","4,517.75","4,480.00","43.85K","-0.32%"
"2023- 09- 14","4,506.00","4,471.75","4,513.00","4,470.25","454.91K","0.83%"
"2023- 09- 13","4,468.75","4,464.50","4,481.00","4,446.75","690.87K","0.08%"
"2023- 09- 12","4,465.00","4,487.75","4,491.00","4,458.75","1.15M","-0.56%"
"2023- 09- 11","4,490.25","4,463.50","4,493.50","4,459.25","1.71M","0.64%"
"2023- 09- 08","4,461.75","4,458.25","4,477.50","4,443.00","1.69M","0.12%"
"2023- 09- 07","4,456.25","4,469.50","4,471.75","4,434.25","1.60M","-0.34%"
"2023- 09- 06","4,471.50","4,500.00","4,503.75","4,447.00","1.60M","-0.69%"
"2023- 09- 05","4,502.50","4,521.25","4,531.25","4,499.25","1.39M","-0.42%"
"2023- 09- 01","4,521.50","4,516.75","4,547.75","4,507.25","0.01K","0.12%"
"2023- 08- 31","4,516.00","4,527.00","4,541.25","4,512.75","1.40M","-0.18%"
"2023- 08- 30","4,524.25","4,508.75","4,530.75","4,496.25","1.40M","0.39%"
"2023- 08- 29","4,506.75","4,444.00","4,509.50","4,433.50","1.44M","1.45%"
"2023- 08- 28","4,442.25","4,418.00","4,449.50","4,414.50","1.27M","0.63%"
"2023- 08- 25","4,414.25","4,384.50","4,429.00","4,365.25","1.85M","0.64%"
"2023- 08- 24","4,386.00","4,470.50","4,485.50","4,378.50","1.78M","-1.37%"
"2023- 08- 23","4,447.00","4,400.00","4,476.25","4,399.50","1.31M","1.09%"
"2023- 08- 22","4,399.25","4,410.25","4,440.00","4,394.25","1.38M","-0.30%"
"2023- 08- 21","4,412.50","4,382.50","4,421.00","4,372.25","0.43K","0.68%"
"2023- 08- 18","4,382.75","4,379.25","4,396.00","4,350.00","1.75M","-0.04%"
"2023- 08- 17","4,384.50","4,420.50","4,436.75","4,377.75","1.63M","-0.80%"
"2023- 08- 16","4,420.00","4,453.25","4,467.25","4,417.00","1.50M","-0.76%"
"2023- 08- 15","4,454.00","4,505.75","4,517.75","4,447.00","1.49M","-1.15%"
"2023- 08- 14","4,506.00","4,485.00","4,507.75","4,465.00","1.28M","0.56%"
"2023- 08- 11","4,480.75","4,487.75","4,496.25","4,459.00","1.51M","-0.11%"
"2023- 08- 10","4,485.75","4,493.25","4,544.75","4,473.50","2.23M","0.00%"
"2023- 08- 09","4,485.75","4,516.50","4,536.25","4,478.25","1.64M","-0.72%"
"2023- 08- 08","4,518.50","4,539.50","4,541.00","4,482.00","1.70M","-0.42%"
"2023- 08- 07","4,537.75","4,500.50","4,541.75","4,500.50","1.40M","0.88%"
"2023- 08- 04","4,498.00","4,523.50","4,560.75","4,493.75","2.04M","-0.53%"
"2023- 08- 03","4,521.75","4,534.25","4,547.50","4,505.75","1.76M","-0.34%"
"2023- 08- 02","4,537.25","4,580.00","4,593.50","4,527.75","1.92M","-1.39%"
"2023- 08- 01","4,601.25","4,617.75","4,621.75","4,591.00","1.21M","-0.29%"
"2023- 07- 31","4,614.50","4,608.75","4,619.25","4,595.25","1.30M","0.17%"
"2023- 07- 28","4,606.50","4,566.00","4,616.50","4,558.00","1.57M","0.93%"
"2023- 07- 27","4,564.25","4,594.75","4,634.50","4,553.75","1.92M","-0.67%"
"2023- 07- 26","4,595.25","4,604.75","4,610.75","4,573.75","1.37M","-0.02%"
"2023- 07- 25","4,596.00","4,584.50","4,608.75","4,579.25","1.22M","0.27%"
"2023- 07- 24","4,583.50","4,564.25","4,592.50","4,560.00","1.20M","0.41%"
"2023- 07- 21","4,564.75","4,566.25","4,590.00","4,561.75","1.43M","-0.02%"
"2023- 07- 20","4,565.50","4,593.25","4,594.25","4,557.25","1.53M","-0.69%"
"2023- 07- 19","4,597.00","4,582.75","4,609.25","4,582.25","1.54M","0.20%"
"2023- 07- 18","4,587.75","4,550.25","4,594.50","4,544.75","1.30M","0.75%"
"2023- 07- 17","4,553.75","4,536.00","4,565.75","4,528.00","1.06M","0.37%"
"2023- 07- 14","4,536.75","4,539.50","4,560.50","4,531.00","1.38M","-0.15%"
"2023- 07- 13","4,543.50","4,510.50","4,551.50","4,509.25","1.16M","0.80%"
"2023- 07- 12","4,507.50","4,471.00","4,523.75","4,470.00","1.78M","0.76%"
"2023- 07- 11","4,473.50","4,445.75","4,478.50","4,439.00","1.34M","0.66%"
"2023- 07- 10","4,444.25","4,437.50","4,448.25","4,411.25","1.36M","0.23%"
"2023- 07- 07","4,434.00","4,441.25","4,476.00","4,431.50","0.12K","-0.29%"
"2023- 07- 06","4,447.00","4,481.75","4,483.50","4,419.50","1.74M","-0.82%"
"2023- 07- 05","4,483.75","4,492.00","4,493.75","4,466.25","1.19M","-0.19%"
"2023- 07- 03","4,492.25","4,485.50","4,494.00","4,479.50","0.10K","0.09%"
"2023- 06- 30","4,488.25","4,435.25","4,498.00","4,433.00","1.77M","1.18%"
"2023- 06- 29","4,435.75","4,423.75","4,438.00","4,409.75","1.63M","0.41%"
"2023- 06- 28","4,417.50","4,414.00","4,430.25","4,399.25","1.69M","-0.03%"
"2023- 06- 27","4,418.75","4,375.75","4,424.75","4,371.50","1.51M","1.11%"
"2023- 06- 26","4,370.25","4,390.00","4,403.00","4,368.50","1.62M","-0.43%"
"2023- 06- 23","4,389.00","4,425.75","4,426.25","4,381.50","1.55M","-0.79%"
"2023- 06- 22","4,423.75","4,410.00","4,427.00","4,393.00","1.38M","0.33%"
"2023- 06- 21","4,409.25","4,430.25","4,438.50","4,403.50","1.47M","-0.58%"
"2023- 06- 20","4,434.75","4,458.00","4,462.00","4,410.50","1.54M","-0.42%"
"2023- 06- 16","4,453.35","4,424.75","4,453.25","4,415.25","39.00K","0.61%"
"2023- 06- 15","4,426.50","4,378.75","4,441.00","4,350.00","486.41K","1.19%"
"2023- 06- 14","4,374.25","4,372.00","4,394.75","4,339.75","758.32K","0.06%"
"2023- 06- 13","4,371.75","4,345.00","4,377.75","4,335.75","1.32M","0.67%"
"2023- 06- 12","4,342.75","4,306.50","4,346.50","4,305.25","1.67M","0.88%"
"2023- 06- 09","4,304.75","4,297.75","4,325.50","4,284.00","0.18K","0.15%"
"2023- 06- 08","4,298.25","4,273.25","4,302.50","4,262.75","1.66M","0.56%"
"2023- 06- 07","4,274.25","4,292.25","4,304.75","4,269.25","1.93M","-0.36%"
"2023- 06- 06","4,289.75","4,279.75","4,294.75","4,268.50","1.55M","0.20%"
"2023- 06- 05","4,281.00","4,288.00","4,305.75","4,273.00","1.67M","-0.16%"
"2023- 06- 02","4,288.00","4,231.75","4,297.75","4,229.00","1.96M","1.42%"
"2023- 06- 01","4,228.00","4,188.50","4,239.75","4,178.00","1.87M","0.89%"
"2023- 05- 31","4,190.50","4,213.00","4,217.75","4,174.00","2.14M","-0.58%"
"2023- 05- 30","4,215.00","4,239.75","4,243.25","4,200.00","1.96M","0.04%"
"2023- 05- 26","4,213.25","4,157.00","4,221.25","4,146.00","1.74M","1.29%"
"2023- 05- 25","4,159.75","4,157.00","4,175.50","4,131.50","1.97M","0.82%"
"2023- 05- 24","4,126.00","4,158.00","4,166.25","4,114.00","1.91M","-0.79%"
"2023- 05- 23","4,158.75","4,207.50","4,222.75","4,153.00","1.69M","-1.10%"
"2023- 05- 22","4,205.00","4,189.00","4,221.75","4,186.50","1.30M","0.01%"
"2023- 05- 19","4,204.75","4,215.50","4,227.25","4,191.50","1.71M","-0.17%"
"2023- 05- 18","4,212.00","4,171.25","4,215.75","4,161.25","1.76M","0.97%"
"2023- 05- 17","4,171.50","4,126.00","4,179.00","4,122.00","1.58M","1.18%"
"2023- 05- 16","4,123.00","4,148.25","4,151.50","4,120.00","1.32M","-0.65%"
"2023- 05- 15","4,150.00","4,132.25","4,156.25","4,123.00","1.18M","0.29%"
"2023- 05- 12","4,138.00","4,144.50","4,164.50","4,111.75","1.43M","-0.14%"
"2023- 05- 11","4,143.75","4,152.75","4,168.50","4,121.50","1.47M","-0.20%"
"2023- 05- 10","4,152.00","4,133.00","4,173.25","4,112.25","1.89M","0.44%"
"2023- 05- 09","4,134.00","4,150.50","4,153.00","4,131.00","1.00M","-0.45%"
"2023- 05- 08","4,152.75","4,151.00","4,161.00","4,137.50","1.03M","0.06%"
"2023- 05- 05","4,150.25","4,077.25","4,163.25","4,076.75","1.55M","1.83%"
"2023- 05- 04","4,075.75","4,087.00","4,118.00","4,062.25","0.10K","-0.77%"
"2023- 05- 03","4,107.50","4,133.25","4,167.00","4,095.00","1.66M","-0.71%"
"2023- 05- 02","4,136.75","4,179.50","4,191.50","4,105.50","2.03M","-1.17%"
"2023- 05- 01","4,185.75","4,190.00","4,206.25","4,178.50","1.24M","-0.07%"
"2023- 04- 28","4,188.50","4,151.00","4,193.75","4,131.50","0.05K","0.84%"
"2023- 04- 27","4,153.75","4,085.50","4,166.50","4,080.75","1.69M","1.91%"
"2023- 04- 26","4,076.00","4,110.25","4,116.25","4,068.75","1.81M","-0.42%"
"2023- 04- 25","4,093.25","4,157.25","4,158.50","4,091.50","1.77M","-1.59%"
"2023- 04- 24","4,159.50","4,150.00","4,164.25","4,133.50","1.33M","0.07%"
"2023- 04- 21","4,156.75","4,153.75","4,161.00","4,135.25","1.65M","0.10%"
"2023- 04- 20","4,152.50","4,172.25","4,173.50","4,137.00","1.77M","-0.62%"
"2023- 04- 19","4,178.50","4,176.00","4,187.50","4,150.50","1.29M","-0.04%"
"2023- 04- 18","4,180.00","4,177.00","4,198.25","4,164.50","1.43M","0.08%"
"2023- 04- 17","4,176.75","4,174.25","4,180.50","4,148.00","1.30M","0.31%"
"2023- 04- 14","4,163.75","4,168.75","4,189.00","4,138.00","1.88M","-0.22%"
"2023- 04- 13","4,172.75","4,117.50","4,177.00","4,110.25","1.46M","1.30%"
"2023- 04- 12","4,119.00","4,137.50","4,177.75","4,113.50","1.85M","-0.42%"
"2023- 04- 11","4,136.50","4,138.50","4,151.75","4,128.75","1.22M","0.01%"
"2023- 04- 10","4,136.25","4,139.00","4,143.00","4,098.75","1.17M","0.10%"
"2023- 04- 07","4,132.00","4,129.00","4,146.75","4,121.00","73.01K","0.00%"
"2023- 04- 06","4,132.00","4,113.75","4,135.25","4,096.50","1.30M","0.36%"
"2023- 04- 05","4,117.25","4,134.00","4,135.50","4,099.00","1.47M","-0.28%"
"2023- 04- 04","4,129.00","4,152.50","4,171.75","4,115.25","0.19K","-0.60%"
"2023- 04- 03","4,153.75","4,127.00","4,157.75","4,122.75","0.05K","0.39%"
"2023- 03- 31","4,137.75","4,081.00","4,142.50","4,078.00","1.70M","1.42%"
"2023- 03- 30","4,080.00","4,058.00","4,087.75","4,052.50","1.33M","0.55%"
"2023- 03- 29","4,057.50","4,006.50","4,061.25","4,006.00","1.39M","1.40%"
"2023- 03- 28","4,001.50","4,013.50","4,023.75","3,980.75","1.22M","-0.14%"
"2023- 03- 27","4,007.25","4,008.00","4,034.25","3,997.50","1.30M","0.15%"
"2023- 03- 24","4,001.25","3,988.75","4,010.75","3,937.00","1.94M","0.58%"
"2023- 03- 23","3,978.00","3,972.75","4,039.50","3,948.50","2.24M","0.19%"
"2023- 03- 22","3,970.50","4,038.75","4,073.75","3,966.25","1.80M","-1.62%"
"2023- 03- 21","4,035.75","3,986.50","4,043.25","3,981.75","1.53M","1.32%"
"2023- 03- 20","3,983.00","3,963.75","3,989.50","3,897.25","1.82M","0.66%"
"2023- 03- 17","3,957.05","3,962.25","3,974.00","3,923.00","38.53K","-0.09%"
"2023- 03- 16","3,960.50","3,892.75","3,966.50","3,863.25","466.91K","1.74%"
"2023- 03- 15","3,892.75","3,920.50","3,931.00","3,834.00","833.64K","-0.71%"
"2023- 03- 14","3,920.50","3,865.75","3,938.00","3,855.25","1.61M","1.65%"
"2023- 03- 13","3,856.75","3,887.75","3,938.75","3,808.75","2.75M","-0.16%"
"2023- 03- 10","3,862.75","3,919.00","3,941.75","3,846.25","0.06K","-1.46%"
"2023- 03- 09","3,920.00","3,997.00","4,019.75","3,909.50","0.04K","-1.88%"
"2023- 03- 08","3,995.00","3,990.00","4,003.25","3,971.50","1.83M","0.13%"
"2023- 03- 07","3,989.75","4,053.75","4,064.50","3,982.50","2.14M","-1.55%"
"2023- 03- 06","4,052.50","4,049.25","4,082.50","4,041.75","1.53M","0.07%"
"2023- 03- 03","4,049.75","3,983.00","4,053.00","3,974.00","1.67M","1.63%"
"2023- 03- 02","3,984.75","3,959.75","3,995.25","3,925.00","1.84M","0.71%"
"2023- 03- 01","3,956.50","3,968.50","3,991.00","3,943.00","2.04M","-0.48%"
"2023- 02- 28","3,975.50","3,991.50","4,003.75","3,965.00","1.85M","-0.31%"
"2023- 02- 27","3,988.00","3,976.50","4,024.75","3,973.00","1.62M","0.31%"
"2023- 02- 24","3,975.75","4,015.25","4,023.25","3,947.50","2.06M","-1.07%"
"2023- 02- 23","4,018.75","4,010.00","4,034.25","3,974.25","1.96M","0.49%"
"2023- 02- 22","3,999.00","4,007.50","4,025.00","3,983.75","1.93M","-0.17%"
"2023- 02- 21","4,005.75","4,083.00","4,089.25","4,002.00","1.88M","-2.00%"
"2023- 02- 17","4,087.50","4,095.50","4,096.00","4,055.75","2.01M","-0.30%"
"2023- 02- 16","4,099.75","4,159.00","4,168.50","4,095.00","0.02K","-1.41%"
"2023- 02- 15","4,158.25","4,141.25","4,161.75","4,113.00","0.05K","0.31%"
"2023- 02- 14","4,145.50","4,149.75","4,186.50","4,103.75","2.38M","-0.04%"
"2023- 02- 13","4,147.25","4,105.00","4,150.75","4,078.75","1.38M","1.16%"
"2023- 02- 10","4,099.75","4,098.00","4,104.25","4,060.75","1.74M","0.20%"
"2023- 02- 09","4,091.75","4,132.25","4,170.25","4,078.25","1.83M","-0.94%"
"2023- 02- 08","4,130.50","4,167.25","4,179.25","4,121.25","1.80M","-1.08%"
"2023- 02- 07","4,175.75","4,123.50","4,188.25","4,098.25","2.18M","1.27%"
"2023- 02- 06","4,123.50","4,134.25","4,143.00","4,104.00","1.56M","-0.58%"
"2023- 02- 03","4,147.75","4,176.00","4,194.00","4,132.50","0.03K","-1.04%"
"2023- 02- 02","4,191.50","4,145.50","4,208.50","4,136.75","0.09K","1.43%"
"2023- 02- 01","4,132.25","4,085.75","4,163.25","4,048.50","2.00M","1.03%"
"2023- 01- 31","4,090.00","4,039.25","4,091.25","4,007.50","1.79M","1.43%"
"2023- 01- 30","4,032.50","4,077.00","4,086.00","4,029.50","1.79M","-1.27%"
"2023- 01- 27","4,084.25","4,065.00","4,109.25","4,057.25","1.59M","0.21%"
"2023- 01- 26","4,075.50","4,031.00","4,077.00","4,027.25","0.16K","1.08%"
"2023- 01- 25","4,032.00","4,039.00","4,040.50","3,963.25","1.76M","-0.02%"
"2023- 01- 24","4,032.75","4,036.50","4,047.50","4,005.25","1.47M","-0.09%"
"2023- 01- 23","4,036.50","3,987.00","4,056.75","3,980.25","1.59M","1.20%"
"2023- 01- 20","3,988.50","3,925.00","3,990.50","3,911.75","1.62M","1.86%"
"2023- 01- 19","3,915.50","3,945.25","3,948.75","3,901.75","1.90M","-0.77%"
"2023- 01- 18","3,945.75","4,008.50","4,033.50","3,943.75","0.10K","-1.59%"
"2023- 01- 17","4,009.50","4,020.00","4,035.25","3,996.75","1.42M","-0.22%"
"2023- 01- 13","4,018.25","4,003.00","4,024.25","3,961.75","1.46M","0.37%"
"2023- 01- 12","4,003.50","3,991.75","4,021.50","3,954.00","2.10M","0.34%"
"2023- 01- 11","3,990.00","3,941.00","3,992.50","3,934.50","1.40M","1.25%"
"2023- 01- 10","3,940.75","3,914.50","3,943.75","3,891.50","1.52M","0.69%"
"2023- 01- 09","3,913.75","3,918.50","3,973.25","3,909.75","1.70M","-0.04%"
"2023- 01- 06","3,915.50","3,833.00","3,928.75","3,819.00","2.03M","2.26%"
"2023- 01- 05","3,829.00","3,871.00","3,885.50","3,822.50","1.68M","-1.17%"
"2023- 01- 04","3,874.50","3,842.75","3,896.25","3,836.50","1.91M","0.74%"
"2023- 01- 03","3,846.00","3,895.00","3,906.75","3,814.50","1.78M","-0.39%"
"2022- 12- 30","3,861.00","3,869.75","3,871.00","3,821.50","1.40M","-0.28%"
"2022- 12- 29","3,871.75","3,811.00","3,882.75","3,806.25","1.15M","1.69%"
"2022- 12- 28","3,807.50","3,858.00","3,875.00","3,804.50","1.28M","-1.23%"
"2022- 12- 27","3,855.00","3,878.00","3,900.50","3,837.25","1.01M","-0.38%"
"2022- 12- 23","3,869.75","3,850.00","3,872.50","3,821.25","1.37M","0.53%"
"2022- 12- 22","3,849.25","3,915.00","3,919.75","3,788.50","1.84M","-1.45%"
"2022- 12- 21","3,905.75","3,857.25","3,918.75","3,855.50","1.52M","1.47%"
"2022- 12- 20","3,849.25","3,842.75","3,866.50","3,803.50","1.54M","0.10%"
"2022- 12- 19","3,845.50","3,874.00","3,899.00","3,827.25","1.41M","-0.67%"
"2022- 12- 16","3,871.47","3,890.50","3,904.25","3,842.00","40.98K","-0.66%"
"2022- 12- 15","3,897.00","4,004.25","4,010.25","3,878.50","560.67K","-2.53%"
"2022- 12- 14","3,998.00","4,021.75","4,073.00","3,965.25","712.44K","-0.60%"
"2022- 12- 13","4,022.25","3,989.25","4,145.00","3,985.00","1.42M","0.76%"
"2022- 12- 12","3,991.75","3,933.00","3,992.75","3,924.50","1.62M","1.41%"
"2022- 12- 09","3,936.25","3,964.75","3,990.00","3,930.00","1.74M","-0.74%"
"2022- 12- 08","3,965.75","3,935.75","3,977.25","3,916.00","1.71M","0.74%"
"2022- 12- 07","3,936.75","3,944.50","3,961.50","3,914.00","1.76M","-0.21%"
"2022- 12- 06","3,945.00","4,005.75","4,014.75","3,921.50","1.87M","-1.46%"
"2022- 12- 05","4,003.25","4,074.00","4,075.75","3,987.25","1.50M","-1.77%"
"2022- 12- 02","4,075.50","4,077.50","4,085.50","4,006.75","1.85M","-0.15%"
"2022- 12- 01","4,081.75","4,094.50","4,110.00","4,054.50","1.83M","0.01%"
"2022- 11- 30","4,081.25","3,962.25","4,093.50","3,942.75","2.48M","3.01%"
"2022- 11- 29","3,962.00","3,972.00","3,990.25","3,941.25","1.50M","-0.21%"
"2022- 11- 28","3,970.25","4,020.25","4,024.00","3,960.25","1.48M","-1.54%"
"2022- 11- 25","4,032.50","4,038.75","4,049.25","4,024.75","608.80K","-0.28%"
"2022- 11- 24","4,044.00","4,041.00","4,049.00","4,037.25","111.62K","0.27%"
"2022- 11- 23","4,033.00","4,010.00","4,039.50","4,002.00","1.28M","0.57%"
"2022- 11- 22","4,010.25","3,957.75","4,012.50","3,945.25","1.16M","1.32%"
"2022- 11- 21","3,958.00","3,972.50","3,982.00","3,937.50","1.18M","-0.40%"
"2022- 11- 18","3,974.00","3,960.50","3,994.00","3,942.50","1.53M","0.47%"
"2022- 11- 17","3,955.25","3,977.25","3,990.25","3,912.50","1.56M","-0.33%"
"2022- 11- 16","3,968.50","3,992.00","4,015.75","3,962.00","1.50M","-0.78%"
"2022- 11- 15","3,999.50","3,974.75","4,050.75","3,960.00","2.23M","0.84%"
"2022- 11- 14","3,966.00","3,984.00","4,017.50","3,964.00","1.59M","-0.86%"
"2022- 11- 11","4,000.25","3,973.00","4,009.75","3,951.00","1.93M","0.99%"
"2022- 11- 10","3,961.00","3,757.00","3,973.50","3,751.50","2.41M","5.47%"
"2022- 11- 09","3,755.50","3,832.50","3,848.75","3,750.00","1.89M","-2.08%"
"2022- 11- 08","3,835.25","3,812.75","3,867.00","3,792.75","1.88M","0.52%"
"2022- 11- 07","3,815.25","3,750.00","3,821.75","3,738.25","1.48M","0.95%"
"2022- 11- 04","3,779.50","3,724.00","3,805.50","3,711.00","2.49M","1.39%"
"2022- 11- 03","3,727.75","3,766.75","3,782.50","3,704.25","1.89M","-1.09%"
"2022- 11- 02","3,768.75","3,863.00","3,907.00","3,760.25","2.21M","-2.52%"
"2022- 11- 01","3,866.00","3,884.00","3,928.00","3,852.50","1.90M","-0.44%"
"2022- 10- 31","3,883.00","3,911.50","3,914.75","3,872.25","2.00M","-0.72%"
"2022- 10- 28","3,911.25","3,798.25","3,924.25","3,776.75","2.08M","2.40%"
"2022- 10- 27","3,819.50","3,844.25","3,870.75","3,757.50","2.21M","-0.56%"
